sno,zf,tdf,female,male,ncyj,ncwj,czyj,czwj,ks_is_jf,jydf,csdm,kslb,kldm,csdj,is_qu,is_shi,is_xian,ybfsx_wk,ebfsx_wk,ssmzlqf_wk,hzlqf_wk,ybfsx_lk,ebfsx_lk,ssmzlqf_lk,hzlqf_lk,zfdj,zf_yb_d,zf_lqf_d,zf_pjf_d,zybm,xybm,zy_fs_pm
2012211578,517,527,1,0,1,0,0,0,0,0.836,5001,1,1,0.0,0,0,1,554,494,495,510,522,462,462,467,2,-37.0,22,-17,8,11,18.0
2012211579,514,534,1,0,1,0,0,0,0,0.604,5226,1,1,4.0,0,0,1,539,461,530,531,470,390,455,456,2,-25.0,-16,-20,8,11,204.0
2012211580,517,537,1,0,0,0,0,1,0,0.604,5204,1,1,5.0,0,0,1,539,461,530,531,470,390,455,456,2,-22.0,-13,-17,8,11,189.0
2012211581,535,535,1,0,0,0,1,0,1,0.574,5323,1,1,5.0,0,1,0,520,460,533,535,465,460,298,298,2,15.0,2,1,8,11,115.0
2012211582,423,423,1,0,0,0,1,0,1,0.5,5401,1,1,5.0,0,1,0,490,345,333,333,460,325,460,460,3,-67.0,90,-111,8,11,2.0
2012211583,407,427,1,0,0,0,1,0,0,0.639,6301,1,1,3.0,0,0,1,433,372,390,396,401,355,356,375,3,-26.0,17,-127,8,11,25.0
2012211584,552,562,0,1,0,0,1,0,0,0.773,1308,1,1,4.0,0,0,1,572,529,545,565,564,509,539,558,1,-20.0,7,18,8,11,55.0
2012211585,404,404,0,1,0,0,1,0,1,0.98,3101,1,1,0.0,1,0,0,438,379,385,381,423,342,348,356,3,-34.0,19,-130,8,11,20.0
2012211586,540,540,0,1,1,0,0,0,1,0.804,3708,1,1,3.0,0,0,1,573,450,517,540,582,430,496,511,1,-33.0,0,6,8,11,167.0
2012211587,574,574,0,1,1,0,0,0,1,0.766,4201,1,1,1.0,1,0,0,561,514,568,568,551,492,558,558,2,13.0,6,40,8,11,65.0
2012211588,563,563,0,1,0,1,0,0,1,0.686,4509,1,1,4.0,1,0,0,544,473,549,557,528,444,531,532,2,19.0,6,29,8,11,65.0
2012211589,527,537,0,1,0,0,1,0,0,0.574,5325,1,1,4.0,0,0,1,520,460,533,535,465,460,298,298,2,7.0,-6,-7,8,11,182.0
2012211590,491,491,1,0,1,0,0,0,1,0.759,1504,1,1,4.0,0,0,1,492,429,484,493,469,390,437,458,2,-1.0,-2,-57,40,11,40.0
2012211591,508,513,1,0,0,0,1,0,0,0.766,2202,1,1,3.0,1,0,0,529,435,491,501,515,412,420,415,3,-21.0,17,-40,40,11,5.0
2012211592,562,567,1,0,0,0,1,0,0,0.652,3412,1,1,4.0,0,1,0,577,541,562,578,544,478,496,539,1,-15.0,0,14,40,11,37.0
2012211593,560,565,1,0,0,1,0,0,0,0.652,3424,1,1,4.0,1,0,0,577,541,562,578,544,478,496,539,2,-17.0,-2,12,40,11,40.0
2012211594,550,550,1,0,0,0,1,0,1,0.86,3506,1,1,3.0,0,0,1,557,466,465,547,546,435,489,528,2,-7.0,3,2,40,11,16.0
2012211595,455,465,1,0,1,0,0,0,0,0.86,3509,1,1,3.0,0,1,0,557,466,465,547,546,435,489,528,3,-102.0,-10,-93,40,11,51.0
2012211596,564,564,1,0,0,1,0,0,1,0.752,4104,1,1,4.0,0,1,0,557,509,557,562,540,481,540,546,1,7.0,2,16,40,11,19.0
2012211597,568,568,1,0,1,0,0,0,1,0.766,4211,1,1,4.0,0,1,0,561,514,568,568,551,492,558,558,2,7.0,0,20,40,11,37.0
2012211598,568,568,1,0,0,0,0,1,1,0.766,4206,1,1,5.0,1,0,0,561,514,568,568,551,492,558,558,2,7.0,0,20,40,11,37.0
2012211599,568,568,1,0,0,0,1,0,1,0.766,4206,1,1,5.0,1,0,0,561,514,568,568,551,492,558,558,2,7.0,0,20,40,11,37.0
2012211600,568,568,1,0,1,0,0,0,1,0.766,4203,1,1,4.0,0,0,1,561,514,568,568,551,492,558,558,2,7.0,0,20,40,11,37.0
2012211601,558,568,1,0,1,0,0,0,0,0.766,4228,1,1,5.0,0,0,1,561,514,568,568,551,492,558,558,2,-3.0,-10,10,40,11,51.0
2012211602,559,569,1,0,1,0,0,0,0,0.766,4228,1,1,5.0,0,0,1,561,514,568,568,551,492,558,558,1,-2.0,-9,11,40,11,47.0
2012211603,550,570,1,0,1,0,0,0,0,0.727,4331,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,2,-21.0,-15,2,40,11,56.0
2012211604,565,575,1,0,1,0,0,0,0,0.727,4308,1,1,5.0,1,0,0,571,523,565,568,520,451,495,510,1,-6.0,0,17,40,11,37.0
2012211605,548,558,1,0,0,1,0,0,0,0.686,4501,1,1,2.0,0,0,1,544,473,549,557,528,444,531,532,2,4.0,-1,0,40,11,38.0
2012211606,538,558,1,0,0,0,1,0,0,0.686,4510,1,1,5.0,0,0,1,544,473,549,557,528,444,531,532,2,-6.0,-11,-10,40,11,53.0
2012211607,553,560,1,0,0,1,0,0,0,0.686,4501,1,1,2.0,0,0,1,544,473,549,557,528,444,531,532,2,9.0,4,5,40,11,11.0
2012211608,540,560,1,0,0,0,1,0,0,0.686,4510,1,1,5.0,0,0,1,544,473,549,557,528,444,531,532,2,-4.0,-9,-8,40,11,47.0
2012211609,656,656,1,0,0,0,1,0,1,0.683,4601,1,1,2.0,0,1,0,668,591,651,656,614,545,581,592,1,-12.0,0,108,40,11,37.0
2012211610,528,528,1,0,0,1,0,0,1,0.836,5001,1,1,0.0,0,0,1,554,494,495,510,522,462,462,467,2,-26.0,18,-20,40,11,4.0
2012211611,513,533,1,0,1,0,0,0,0,0.604,5204,1,1,5.0,0,0,1,539,461,530,531,470,390,455,456,2,-26.0,-17,-35,40,11,58.0
2012211612,511,531,1,0,0,0,1,0,0,0.604,5227,1,1,4.0,0,1,0,539,461,530,531,470,390,455,456,1,-28.0,-19,-37,40,11,61.0
2012211613,534,534,1,0,0,0,1,0,1,0.574,5325,1,1,4.0,0,1,0,520,460,533,535,465,460,298,298,3,14.0,1,-14,40,11,23.0
2012211614,490,490,0,1,0,0,1,0,1,0.759,1502,1,1,3.0,1,0,0,492,429,484,493,469,390,437,458,3,-2.0,-3,-58,40,11,41.0
2012211615,531,541,0,1,0,0,0,1,0,0.766,2206,1,1,5.0,0,0,1,529,435,491,501,515,412,420,415,2,2.0,40,-17,40,11,2.0
2012211616,563,568,0,1,0,0,1,0,0,0.652,3408,1,1,4.0,1,0,0,577,541,562,578,544,478,496,539,2,-14.0,1,15,40,11,23.0
2012211617,568,568,0,1,1,0,0,0,1,0.766,4206,1,1,5.0,1,0,0,561,514,568,568,551,492,558,558,1,7.0,0,20,40,11,37.0
2012211618,654,654,0,1,0,0,1,0,1,0.683,4601,1,1,2.0,0,1,0,668,591,651,656,614,545,581,592,1,-14.0,3,106,40,11,16.0
2012211619,511,521,0,1,0,0,1,0,0,0.836,5001,1,1,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-43.0,16,-37,40,11,6.0
2012211620,536,536,0,1,0,0,1,0,1,0.574,5330,1,1,5.0,1,0,0,520,460,533,535,465,460,298,298,2,16.0,1,-12,40,11,23.0
2012211621,524,534,1,0,1,0,0,0,0,0.766,2202,1,1,3.0,1,0,0,529,435,491,501,515,412,420,415,2,-5.0,33,-24,40,11,3.0
2012211622,565,570,1,0,0,0,1,0,0,0.652,3405,1,1,3.0,0,0,1,577,541,562,578,544,478,496,539,2,-12.0,3,17,40,11,16.0
2012211623,564,569,1,0,0,0,1,0,0,0.652,3425,1,1,4.0,0,1,0,577,541,562,578,544,478,496,539,1,-13.0,2,16,40,11,19.0
2012211624,547,547,1,0,0,0,1,0,1,0.86,3507,1,1,3.0,0,1,0,557,466,465,547,546,435,489,528,1,-10.0,0,-1,40,11,37.0
2012211625,537,537,1,0,0,0,1,0,1,0.86,3501,1,1,2.0,1,0,0,557,466,465,547,546,435,489,528,2,-20.0,72,-11,40,11,1.0
2012211626,566,566,1,0,0,0,1,0,1,0.752,4107,1,1,4.0,1,0,0,557,509,557,562,540,481,540,546,2,9.0,4,18,40,11,11.0
2012211627,0,0,1,0,0,0,1,0,1,0.752,4101,1,1,1.0,1,0,0,557,509,557,562,540,481,540,546,4,0.0,0,0,40,11,37.0
2012211628,571,571,1,0,0,0,1,0,1,0.766,4206,1,1,5.0,1,0,0,561,514,568,568,551,492,558,558,2,10.0,3,23,40,11,16.0
2012211629,569,569,1,0,1,0,0,0,1,0.766,4296,1,1,6.0,0,1,0,561,514,568,568,551,492,558,558,1,8.0,1,21,40,11,23.0
2012211630,568,568,1,0,0,0,0,1,1,0.766,4208,1,1,5.0,1,0,0,561,514,568,568,551,492,558,558,1,7.0,0,20,40,11,37.0
2012211631,568,568,1,0,0,0,0,1,1,0.766,4210,1,1,3.0,0,0,1,561,514,568,568,551,492,558,558,1,7.0,0,20,40,11,37.0
2012211632,558,568,1,0,0,0,1,0,0,0.766,4228,1,1,5.0,0,1,0,561,514,568,568,551,492,558,558,3,-3.0,-10,10,40,11,51.0
2012211633,560,570,1,0,0,1,0,0,0,0.727,4331,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,3,-11.0,-8,12,40,11,44.0
2012211634,552,572,1,0,1,0,0,0,0,0.727,4331,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,2,-19.0,-13,4,40,11,54.0
2012211635,550,570,1,0,0,0,1,0,0,0.727,4308,1,1,5.0,1,0,0,571,523,565,568,520,451,495,510,2,-21.0,-15,2,40,11,56.0
2012211636,558,568,1,0,0,0,0,1,0,0.686,4513,1,1,5.0,0,0,1,544,473,549,557,528,444,531,532,2,14.0,9,10,40,11,8.0
2012211637,549,559,1,0,0,1,0,0,0,0.686,4512,1,1,5.0,0,0,1,544,473,549,557,528,444,531,532,1,5.0,0,1,40,11,37.0
2012211638,540,560,1,0,0,0,1,0,0,0.686,4501,1,1,2.0,1,0,0,544,473,549,557,528,444,531,532,2,-4.0,-9,-8,40,11,47.0
2012211639,538,558,1,0,0,0,1,0,0,0.686,4512,1,1,5.0,1,0,0,544,473,549,557,528,444,531,532,2,-6.0,-11,-10,40,11,53.0
2012211640,522,522,1,0,0,0,0,1,1,0.836,5001,1,1,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-32.0,12,-26,40,11,7.0
2012211641,533,533,1,0,0,1,0,0,1,0.604,5202,1,1,5.0,0,0,1,539,461,530,531,470,390,455,456,2,-6.0,2,-15,40,11,19.0
2012211642,512,532,1,0,1,0,0,0,0,0.604,5226,1,1,4.0,0,0,1,539,461,530,531,470,390,455,456,2,-27.0,-18,-36,40,11,60.0
2012211643,512,532,1,0,1,0,0,0,0,0.604,5227,1,1,4.0,0,0,1,539,461,530,531,470,390,455,456,2,-27.0,-18,-36,40,11,60.0
2012211644,527,537,1,0,1,0,0,0,0,0.574,5325,1,1,4.0,0,0,1,520,460,533,535,465,460,298,298,1,7.0,-6,-21,40,11,42.0
2012211645,476,486,0,1,0,0,1,0,0,0.759,1501,1,1,3.0,1,0,0,492,429,484,493,469,390,437,458,3,-16.0,-8,-72,40,11,44.0
2012211646,578,578,0,1,0,0,0,1,1,0.652,3422,1,1,6.0,1,0,0,577,541,562,578,544,478,496,539,1,1.0,0,30,40,11,37.0
2012211647,565,565,0,1,0,1,0,0,1,0.752,4104,1,1,4.0,0,0,1,557,509,557,562,540,481,540,546,2,8.0,3,17,40,11,16.0
2012211648,555,575,0,1,0,0,1,0,0,0.727,4329,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,1,-16.0,-10,7,40,11,51.0
2012211649,656,656,0,1,0,0,1,0,1,0.683,4606,1,1,6.0,0,0,1,668,591,651,656,614,545,581,592,1,-12.0,5,108,40,11,9.0
2012211650,513,533,0,1,1,0,0,0,0,0.604,5206,1,1,5.0,0,0,1,539,461,530,531,470,390,455,456,3,-26.0,-17,-35,40,11,58.0
2012211651,489,489,1,0,0,0,1,0,1,0.969,1201,9,1,0.0,1,0,0,549,489,516,489,530,440,441,431,3,-60.0,0,-52,53,11,16.0
2012211652,565,565,1,0,1,0,0,0,1,0.773,1306,1,1,3.0,0,0,1,572,529,545,565,564,509,539,558,1,-7.0,0,24,53,11,16.0
2012211654,541,541,1,0,1,0,0,0,1,0.912,2105,1,1,4.0,0,0,1,563,506,507,531,517,445,445,465,2,-22.0,34,0,53,11,1.0
2012211655,463,463,1,0,0,0,1,0,1,0.768,2303,0,1,5.0,0,1,0,526,449,463,499,514,425,434,434,3,-63.0,0,-78,53,11,16.0
2012211656,487,487,1,0,0,1,0,0,1,0.768,2326,0,1,5.0,0,1,0,526,449,463,499,514,425,434,434,2,-39.0,24,-54,53,11,4.0
2012211657,509,519,1,0,0,0,1,0,0,0.804,3701,1,1,2.0,1,0,0,573,450,517,540,582,430,496,511,1,-64.0,-8,-32,53,11,24.0
2012211658,507,517,1,0,0,0,0,1,0,0.804,3710,1,1,3.0,0,0,1,573,450,517,540,582,430,496,511,1,-66.0,-10,-34,53,11,26.0
2012211659,569,569,1,0,0,1,0,0,1,0.752,4103,1,1,3.0,0,0,1,557,509,557,562,540,481,540,546,1,12.0,7,28,53,11,5.0
2012211660,555,560,1,0,0,0,1,0,0,0.752,4113,1,1,3.0,1,0,0,557,509,557,562,540,481,540,546,1,-2.0,-2,14,53,11,17.0
2012211661,570,570,1,0,1,0,0,0,1,0.766,4206,1,1,5.0,1,0,0,561,514,568,568,551,492,558,558,1,9.0,2,29,53,11,10.0
2012211662,572,572,1,0,1,0,0,0,1,0.766,4201,1,1,1.0,1,0,0,561,514,568,568,551,492,558,558,2,11.0,4,31,53,11,8.0
2012211663,561,571,1,0,1,0,0,0,0,0.727,4308,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,2,-10.0,-4,20,53,11,19.0
2012211664,545,565,1,0,1,0,0,0,0,0.727,4331,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,2,-26.0,-20,4,53,11,30.0
2012211665,561,566,1,0,0,0,1,0,0,0.727,4307,1,1,4.0,0,0,1,571,523,565,568,520,451,495,510,2,-10.0,-4,20,53,11,19.0
2012211666,555,565,1,0,1,0,0,0,0,0.727,4307,1,1,4.0,0,0,1,571,523,565,568,520,451,495,510,2,-16.0,-10,14,53,11,26.0
2012211667,558,558,1,0,0,0,1,0,1,0.686,4501,1,1,2.0,1,0,0,544,473,549,557,528,444,531,532,3,14.0,1,17,53,11,12.0
2012211668,553,560,1,0,0,0,1,0,0,0.686,4507,1,1,5.0,1,0,0,544,473,549,557,528,444,531,532,3,9.0,4,12,53,11,8.0
2012211669,537,557,1,0,1,0,0,0,0,0.686,4503,1,1,3.0,0,0,1,544,473,549,557,528,444,531,532,3,-7.0,-12,-4,53,11,27.0
2012211670,528,528,1,0,0,0,1,0,1,0.836,5001,1,1,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-26.0,33,-13,53,11,2.0
2012211671,548,553,0,1,0,0,1,0,0,0.773,1301,1,1,2.0,1,0,0,572,529,545,565,564,509,539,558,2,-24.0,3,7,53,11,9.0
2012211672,540,545,0,1,0,0,1,0,0,0.773,1301,1,1,2.0,1,0,0,572,529,545,565,564,509,539,558,2,-32.0,-5,-1,53,11,21.0
2012211673,532,532,0,1,0,1,0,0,1,0.912,2105,1,3,4.0,0,0,1,563,506,507,531,517,445,445,465,5,0.0,0,-9,53,11,16.0
2012211674,511,521,0,1,0,0,1,0,0,0.804,3714,1,1,4.0,1,0,0,573,450,517,540,582,430,496,511,3,-62.0,-6,-30,53,11,22.0
2012211675,563,563,0,1,0,0,0,1,1,0.752,4114,1,1,4.0,0,0,1,557,509,557,562,540,481,540,546,1,6.0,1,22,53,11,12.0
2012211676,574,574,0,1,0,0,1,0,1,0.766,4206,1,1,5.0,1,0,0,561,514,568,568,551,492,558,558,1,13.0,6,33,53,11,6.0
2012211677,561,571,0,1,1,0,0,0,0,0.766,4205,1,1,3.0,0,0,1,561,514,568,568,551,492,558,558,1,0.0,-7,20,53,11,23.0
2012211678,560,565,0,1,0,0,1,0,0,0.727,4305,1,1,4.0,1,0,0,571,523,565,568,520,451,495,510,3,-11.0,-5,19,53,11,21.0
2012211679,546,566,0,1,1,0,0,0,0,0.727,4329,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,2,-25.0,-19,5,53,11,28.0
2012211680,545,565,0,1,1,0,0,0,0,0.727,4331,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,1,-26.0,-20,4,53,11,30.0
2012211681,526,536,0,1,1,0,0,0,0,0.836,5001,1,1,0.0,0,0,1,554,494,495,510,522,462,462,467,2,-28.0,31,-15,53,11,3.0
2012211682,432,432,1,0,0,0,1,0,1,0.978,1101,1,5,0.0,1,0,0,495,446,449,430,477,433,414,429,3,-45.0,3,-89,1,1,367.0
2012211683,506,506,1,0,0,0,0,1,1,0.772,1411,1,5,5.0,0,0,1,539,492,493,522,530,476,487,487,2,-24.0,19,-15,1,1,144.0
2012211684,501,511,1,0,1,0,0,0,0,0.759,1522,1,1,5.0,0,0,1,492,429,484,493,469,390,437,458,3,9.0,17,-20,1,1,163.0
2012211685,513,513,1,0,0,0,1,0,1,0.912,2107,1,5,4.0,0,1,0,563,506,507,531,517,445,445,465,3,-4.0,48,-8,1,1,59.0
2012211686,485,485,1,0,0,0,1,0,1,0.768,2306,0,5,3.0,1,0,0,526,449,463,499,514,425,434,434,3,-29.0,51,-36,1,1,52.0
2012211687,0,529,1,0,1,0,0,0,0,0.981,3303,1,5,2.0,0,0,1,606,452,504,529,593,433,480,504,4,0.0,0,0,1,1,460.0
2012211688,512,517,1,0,1,0,0,0,0,0.652,3413,1,5,4.0,1,0,0,577,541,562,578,544,478,496,539,3,-32.0,16,-9,1,1,176.0
2012211689,532,542,1,0,1,0,0,0,0,0.86,3509,1,5,3.0,0,1,0,557,466,465,547,546,435,489,528,1,-14.0,43,11,1,1,64.0
2012211690,0,0,1,0,0,0,1,0,1,0.735,3650,1,5,4.0,0,0,1,570,523,523,565,547,486,487,531,4,0.0,0,0,1,1,460.0
2012211691,552,552,1,0,1,0,0,0,1,0.752,4113,1,5,3.0,0,0,1,557,509,557,562,540,481,540,546,1,12.0,6,31,1,1,318.0
2012211692,568,568,1,0,0,1,0,0,1,0.752,4103,1,1,3.0,0,0,1,557,509,557,562,540,481,540,546,1,11.0,6,47,1,1,318.0
2012211693,565,565,1,0,0,0,1,0,1,0.766,4201,1,5,1.0,1,0,0,561,514,568,568,551,492,558,558,1,14.0,7,44,1,1,293.0
2012211694,575,575,1,0,0,0,1,0,1,0.766,4206,1,1,5.0,1,0,0,561,514,568,568,551,492,558,558,1,14.0,7,54,1,1,293.0
2012211695,581,581,1,0,1,0,0,0,1,0.766,4211,1,1,4.0,1,0,0,561,514,568,568,551,492,558,558,1,20.0,13,60,1,1,203.0
2012211696,574,574,1,0,1,0,0,0,1,0.766,4206,1,1,5.0,0,1,0,561,514,568,568,551,492,558,558,1,13.0,6,53,1,1,318.0
2012211697,564,574,1,0,1,0,0,0,0,0.766,4205,1,1,3.0,0,0,1,561,514,568,568,551,492,558,558,2,3.0,-4,43,1,1,488.0
2012211698,515,515,1,0,0,0,1,0,1,0.727,4302,1,5,3.0,1,0,0,571,523,565,568,520,451,495,510,1,-5.0,5,-6,1,1,336.0
2012211699,572,572,1,0,0,0,1,0,1,0.727,4329,1,1,5.0,1,0,0,571,523,565,568,520,451,495,510,1,1.0,4,51,1,1,353.0
2012211700,566,576,1,0,1,0,0,0,0,0.727,4329,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,1,-5.0,1,45,1,1,382.0
2012211701,571,571,1,0,0,1,0,0,1,0.686,4511,1,1,5.0,1,0,0,544,473,549,557,528,444,531,532,1,27.0,14,50,1,1,194.0
2012211702,551,551,1,0,0,0,1,0,1,0.686,4505,1,5,4.0,1,0,0,544,473,549,557,528,444,531,532,1,23.0,19,30,1,1,144.0
2012211703,545,555,1,0,0,0,1,0,0,0.686,4510,1,5,5.0,0,0,1,544,473,549,557,528,444,531,532,2,17.0,14,24,1,1,194.0
2012211704,0,0,1,0,1,0,0,0,1,0.686,4512,1,1,5.0,0,1,0,544,473,549,557,528,444,531,532,4,0.0,0,0,1,1,460.0
2012211705,501,501,1,0,0,0,1,0,1,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,2,-21.0,34,-20,1,1,78.0
2012211706,489,489,1,0,0,1,0,0,1,0.73,5106,1,6,4.0,1,0,0,516,454,460,483,518,445,446,475,5,0.0,0,-32,1,1,460.0
2012211707,449,469,1,0,1,0,0,0,0,0.604,5226,1,5,4.0,0,1,0,539,461,530,531,470,390,455,456,3,-21.0,-6,-72,1,1,503.0
2012211708,518,538,1,0,1,0,0,0,0,0.604,5206,1,1,5.0,0,0,1,539,461,530,531,470,390,455,456,2,-21.0,-12,-3,1,1,513.0
2012211709,532,552,1,0,1,0,0,0,0,0.574,5327,1,1,5.0,1,0,0,520,460,533,535,465,460,298,298,1,12.0,-1,11,1,1,469.0
2012211710,504,504,1,0,0,1,0,0,1,0.764,6104,1,5,3.0,0,0,1,556,497,501,530,517,461,467,481,3,-13.0,23,-17,1,1,117.0
2012211711,469,489,1,0,0,0,1,0,0,0.747,6401,1,2,3.0,1,0,0,489,453,467,467,440,401,409,409,5,0.0,0,-52,1,1,460.0
2012211712,510,510,0,1,0,0,1,0,1,0.759,1502,1,1,3.0,0,0,1,492,429,484,493,469,390,437,458,1,18.0,17,-11,1,1,163.0
2012211713,382,382,0,1,0,0,1,0,1,0.98,3101,1,5,0.0,1,0,0,438,379,385,381,423,342,348,356,3,-41.0,26,-139,1,1,107.0
2012211714,0,524,0,1,0,0,1,0,0,0.981,3303,1,5,2.0,0,0,1,606,452,504,529,593,433,480,504,4,0.0,0,0,1,1,460.0
2012211715,542,542,0,1,0,0,1,0,1,0.86,3505,1,5,2.0,0,1,0,557,466,465,547,546,435,489,528,3,-4.0,14,21,1,1,194.0
2012211716,597,597,0,1,0,1,0,0,1,0.804,3729,1,5,4.0,0,0,1,573,450,517,540,582,430,496,511,1,15.0,86,76,1,1,19.0
2012211717,566,571,0,1,0,0,1,0,0,0.752,4112,1,1,5.0,1,0,0,557,509,557,562,540,481,540,546,1,9.0,9,45,1,1,261.0
2012211718,565,565,0,1,1,0,0,0,1,0.8,4201,1,5,1.0,1,0,0,561,541,565,551,551,492,556,556,1,14.0,9,44,1,1,261.0
2012211720,561,571,0,1,0,0,1,0,0,0.766,4228,1,5,5.0,0,1,0,561,514,568,568,551,492,558,558,1,10.0,3,40,1,1,367.0
2012211721,493,513,0,1,0,0,1,0,0,0.727,4308,1,5,5.0,1,0,0,571,523,565,568,520,451,495,510,2,-27.0,-2,-28,1,1,472.0
2012211722,547,552,0,1,0,0,1,0,0,0.686,4501,1,5,2.0,1,0,0,544,473,549,557,528,444,531,532,1,19.0,16,26,1,1,176.0
2012211723,587,607,0,1,0,0,1,0,0,0.683,4603,1,5,5.0,0,1,0,668,591,651,656,614,545,581,592,3,-27.0,6,66,1,1,318.0
2012211724,506,506,0,1,0,1,0,0,1,0.73,5111,1,2,4.0,0,0,1,516,454,460,483,518,445,446,475,5,0.0,0,-15,1,1,460.0
2012211725,485,485,0,1,1,0,0,0,1,0.574,5332,1,5,4.0,1,0,0,520,460,533,535,465,460,298,298,2,20.0,187,-36,1,1,10.0
2012211726,403,433,0,1,0,1,0,0,0,0.747,6421,5,2,5.0,0,0,1,489,453,467,467,440,401,409,409,5,0.0,0,-118,1,1,460.0
2012211728,506,506,1,0,0,0,1,0,1,0.772,1404,1,5,5.0,1,0,0,539,492,493,522,530,476,487,487,2,-24.0,19,-15,1,1,144.0
2012211729,490,500,1,0,1,0,0,0,0,0.759,1504,1,5,4.0,0,0,1,492,429,484,493,469,390,437,458,1,21.0,53,-31,1,1,49.0
2012211730,513,513,1,0,0,0,1,0,1,0.912,2109,1,5,4.0,1,0,0,563,506,507,531,517,445,445,465,1,-4.0,68,-8,1,1,27.0
2012211731,406,406,1,0,0,0,1,0,1,0.98,3101,1,5,0.0,1,0,0,438,379,385,381,423,342,348,356,1,-17.0,50,-115,1,1,53.0
2012211732,0,519,1,0,0,0,1,0,0,0.981,3309,1,5,3.0,1,0,0,606,452,504,529,593,433,480,504,4,0.0,0,0,1,1,460.0
2012211733,517,522,1,0,0,0,0,1,0,0.652,3424,1,5,4.0,1,0,0,577,541,562,578,544,478,496,539,1,-27.0,21,-4,1,1,129.0
2012211734,548,548,1,0,0,0,1,0,1,0.735,3600,1,5,3.0,1,0,0,570,523,523,565,547,486,487,531,1,1.0,17,27,1,1,163.0
2012211735,0,0,1,0,0,0,1,0,1,0.735,3600,1,1,3.0,1,0,0,570,523,523,565,547,486,487,531,4,0.0,0,0,1,1,460.0
2012211736,568,568,1,0,0,0,1,0,1,0.752,4114,1,1,4.0,0,0,1,557,509,557,562,540,481,540,546,1,11.0,6,47,1,1,318.0
2012211737,550,550,1,0,0,0,0,1,1,0.752,4117,1,5,4.0,1,0,0,557,509,557,562,540,481,540,546,1,10.0,4,29,1,1,353.0
2012211738,563,563,1,0,0,1,0,0,1,0.766,4201,1,5,1.0,1,0,0,561,514,568,568,551,492,558,558,2,12.0,5,42,1,1,336.0
2012211739,576,576,1,0,1,0,0,0,1,0.766,4211,1,1,4.0,0,0,1,561,514,568,568,551,492,558,558,1,15.0,8,55,1,1,278.0
2012211740,565,565,1,0,1,0,0,0,1,0.766,4211,1,5,4.0,0,0,1,561,514,568,568,551,492,558,558,1,14.0,7,44,1,1,293.0
2012211741,563,563,1,0,0,0,1,0,1,0.766,4201,1,5,1.0,1,0,0,561,514,568,568,551,492,558,558,1,12.0,5,42,1,1,336.0
2012211742,564,574,1,0,1,0,0,0,0,0.766,4228,1,1,5.0,0,1,0,561,514,568,568,551,492,558,558,2,3.0,-4,43,1,1,488.0
2012211743,572,572,1,0,0,0,0,1,1,0.727,4304,1,1,3.0,0,0,1,571,523,565,568,520,451,495,510,2,1.0,4,51,1,1,353.0
2012211744,514,514,1,0,1,0,0,0,1,0.727,4301,1,5,1.0,1,0,0,571,523,565,568,520,451,495,510,2,-6.0,4,-7,1,1,353.0
2012211745,509,514,1,0,0,0,1,0,0,0.727,4306,1,5,3.0,1,0,0,571,523,565,568,520,451,495,510,3,-11.0,14,-12,1,1,194.0
2012211746,555,555,1,0,0,0,1,0,1,0.686,4505,1,5,4.0,0,0,1,544,473,549,557,528,444,531,532,1,27.0,23,34,1,1,117.0
2012211747,552,552,1,0,0,1,0,0,1,0.686,4501,1,5,2.0,0,0,1,544,473,549,557,528,444,531,532,1,24.0,20,31,1,1,135.0
2012211748,559,569,1,0,0,0,1,0,0,0.686,4513,1,1,5.0,0,0,1,544,473,549,557,528,444,531,532,1,15.0,10,38,1,1,239.0
2012211749,0,0,1,0,0,0,1,0,1,0.686,4501,1,1,2.0,1,0,0,544,473,549,557,528,444,531,532,4,0.0,0,0,1,1,460.0
2012211750,494,494,1,0,0,0,1,0,1,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,1,-28.0,32,-27,1,1,85.0
2012211751,503,503,1,0,0,1,0,0,1,0.73,5102,1,2,5.0,0,0,1,516,454,460,483,518,445,446,475,5,0.0,0,-18,1,1,460.0
2012211752,452,472,1,0,1,0,0,0,0,0.604,5223,1,5,5.0,0,1,0,539,461,530,531,470,390,455,456,3,-18.0,-3,-69,1,1,476.0
2012211753,469,479,1,0,0,0,1,0,0,0.604,5203,1,5,4.0,1,0,0,539,461,530,531,470,390,455,456,3,-1.0,14,-52,1,1,194.0
2012211754,492,492,1,0,1,0,0,0,1,0.574,5329,1,5,4.0,0,0,1,520,460,533,535,465,460,298,298,2,27.0,194,-29,1,1,6.0
